1779449187.413597 server started (28679): version 3.4, socket /tmp/tmux-1000/default, protocol 8
1779449187.413611 on Linux 6.6.87.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun  5 18:30:46 UTC 2025
1779449187.413615 using libevent 2.1.12-stable poll
1779449187.413617 using ncurses 6.4 20240113
1779449187.446733 xterm-256color 112: kf38: (string) \\033[1;6Q
1779449187.446734 xterm-256color 113: kf39: (string) \\033[1;6R
1779449187.446736 xterm-256color 114: kf4: (string) \\033OS
1779449187.446738 xterm-256color 115: kf40: (string) \\033[1;6S
1779449187.446739 xterm-256color 116: kf41: (string) \\033[15;6~
1779449187.446741 xterm-256color 117: kf42: (string) \\033[17;6~
1779449187.446743 xterm-256color 118: kf43: (string) \\033[18;6~
1779449187.446745 xterm-256color 119: kf44: (string) \\033[19;6~
1779449187.446746 xterm-256color 120: kf45: (string) \\033[20;6~
1779449187.446748 xterm-256color 121: kf46: (string) \\033[21;6~
1779449187.446750 xterm-256color 122: kf47: (string) \\033[23;6~
1779449187.446751 xterm-256color 123: kf48: (string) \\033[24;6~
1779449187.446753 xterm-256color 124: kf49: (string) \\033[1;3P
1779449187.446755 xterm-256color 125: kf5: (string) \\033[15~
1779449187.446756 xterm-256color 126: kf50: (string) \\033[1;3Q
1779449187.446758 xterm-256color 127: kf51: (string) \\033[1;3R
1779449187.446760 xterm-256color 128: kf52: (string) \\033[1;3S
1779449187.446762 xterm-256color 129: kf53: (string) \\033[15;3~
1779449187.446763 xterm-256color 130: kf54: (string) \\033[17;3~
1779449187.446765 xterm-256color 131: kf55: (string) \\033[18;3~
1779449187.446767 xterm-256color 132: kf56: (string) \\033[19;3~
1779449187.446769 xterm-256color 133: kf57: (string) \\033[20;3~
1779449187.446770 xterm-256color 134: kf58: (string) \\033[21;3~
1779449187.446775 xterm-256color 135: kf59: (string) \\033[23;3~
1779449187.446777 xterm-256color 136: kf6: (string) \\033[17~
1779449187.446778 xterm-256color 137: kf60: (string) \\033[24;3~
1779449187.446780 xterm-256color 138: kf61: (string) \\033[1;4P
1779449187.446782 xterm-256color 139: kf62: (string) \\033[1;4Q
1779449187.446784 xterm-256color 140: kf63: (string) \\033[1;4R
1779449187.446785 xterm-256color 141: kf7: (string) \\033[18~
1779449187.446787 xterm-256color 142: kf8: (string) \\033[19~
1779449187.446789 xterm-256color 143: kf9: (string) \\033[20~
1779449187.446790 xterm-256color 144: kHOM: (string) \\033[1;2H
1779449187.446792 xterm-256color 145: kHOM3: (string) \\033[1;3H
1779449187.446794 xterm-256color 146: kHOM4: (string) \\033[1;4H
1779449187.446795 xterm-256color 147: kHOM5: (string) \\033[1;5H
1779449187.446797 xterm-256color 148: kHOM6: (string) \\033[1;6H
1779449187.446799 xterm-256color 149: kHOM7: (string) \\033[1;7H
1779449187.446801 xterm-256color 150: khome: (string) \\033OH
1779449187.446802 xterm-256color 151: kIC: (string) \\033[2;2~
1779449187.446804 xterm-256color 152: kIC3: (string) \\033[2;3~
1779449187.446806 xterm-256color 153: kIC4: (string) \\033[2;4~
1779449187.446807 xterm-256color 154: kIC5: (string) \\033[2;5~
1779449187.446809 xterm-256color 155: kIC6: (string) \\033[2;6~
1779449187.446811 xterm-256color 156: kIC7: (string) \\033[2;7~
1779449187.446813 xterm-256color 157: kich1: (string) \\033[2~
1779449187.446814 xterm-256color 158: kind: (string) \\033[1;2B
1779449187.446816 xterm-256color 159: kLFT: (string) \\033[1;2D
1779449187.446818 xterm-256color 160: kLFT3: (string) \\033[1;3D
1779449187.446819 xterm-256color 161: kLFT4: (string) \\033[1;4D
1779449187.446821 xterm-256color 162: kLFT5: (string) \\033[1;5D
1779449187.446823 xterm-256color 163: kLFT6: (string) \\033[1;6D
1779449187.446824 xterm-256color 164: kLFT7: (string) \\033[1;7D
1779449187.446826 xterm-256color 165: kmous: (string) \\033[<
1779449187.446828 xterm-256color 166: knp: (string) \\033[6~
1779449187.446830 xterm-256color 167: kNXT: (string) \\033[6;2~
1779449187.446831 xterm-256color 168: kNXT3: (string) \\033[6;3~
1779449187.446833 xterm-256color 169: kNXT4: (string) \\033[6;4~
1779449187.446835 xterm-256color 170: kNXT5: (string) \\033[6;5~
1779449187.446836 xterm-256color 171: kNXT6: (string) \\033[6;6~
1779449187.446838 xterm-256color 172: kNXT7: (string) \\033[6;7~
1779449187.446840 xterm-256color 173: kpp: (string) \\033[5~
1779449187.446841 xterm-256color 174: kPRV: (string) \\033[5;2~
1779449187.446843 xterm-256color 175: kPRV3: (string) \\033[5;3~
1779449187.446845 xterm-256color 176: kPRV4: (string) \\033[5;4~
1779449187.446846 xterm-256color 177: kPRV5: (string) \\033[5;5~
1779449187.446848 xterm-256color 178: kPRV6: (string) \\033[5;6~
1779449187.446850 xterm-256color 179: kPRV7: (string) \\033[5;7~
1779449187.446852 xterm-256color 180: kri: (string) \\033[1;2A
1779449187.446853 xterm-256color 181: kRIT: (string) \\033[1;2C
1779449187.446855 xterm-256color 182: kRIT3: (string) \\033[1;3C
1779449187.446857 xterm-256color 183: kRIT4: (string) \\033[1;4C
1779449187.446858 xterm-256color 184: kRIT5: (string) \\033[1;5C
1779449187.446860 xterm-256color 185: kRIT6: (string) \\033[1;6C
1779449187.446862 xterm-256color 186: kRIT7: (string) \\033[1;7C
1779449187.446864 xterm-256color 187: kUP: (string) \\033[1;2A
1779449187.446865 xterm-256color 188: kUP3: (string) \\033[1;3A
1779449187.446867 xterm-256color 189: kUP4: (string) \\033[1;4A
1779449187.446869 xterm-256color 190: kUP5: (string) \\033[1;5A
1779449187.446870 xterm-256color 191: kUP6: (string) \\033[1;6A
1779449187.446872 xterm-256color 192: kUP7: (string) \\033[1;7A
1779449187.446874 xterm-256color 193: Ms: (string) \\033]52;%p1%s;%p2%s\\a
1779449187.446875 xterm-256color 194: Nobr: [missing]
1779449187.446877 xterm-256color 195: ol: [missing]
1779449187.446879 xterm-256color 196: op: (string) \\033[39;49m
1779449187.446881 xterm-256color 197: Rect: [missing]
1779449187.446882 xterm-256color 198: rev: (string) \\033[7m
1779449187.446884 xterm-256color 199: RGB: [missing]
1779449187.446889 xterm-256color 200: ri: (string) \\033M
1779449187.446890 xterm-256color 201: rin: (string) \\033[%p1%dT
1779449187.446892 xterm-256color 202: rmacs: (string) \\033(B
1779449187.446894 xterm-256color 203: rmcup: (string) \\033[?1049l\\033[23;0;0t
1779449187.446896 xterm-256color 204: rmkx: (string) \\033[?1l\\033>
1779449187.446897 xterm-256color 205: Se: (string) \\033[2 q
1779449187.446900 xterm-256color 206: setab: (string) \\033[%?%p1%{8}%<%t4%p1%d%e%p1%{16}%<%t10%p1%{8}%-%d%e48;5;%p1%d%;m
1779449187.446902 xterm-256color 207: setaf: (string) \\033[%?%p1%{8}%<%t3%p1%d%e%p1%{16}%<%t9%p1%{8}%-%d%e38;5;%p1%d%;m
1779449187.446903 xterm-256color 208: setal: [missing]
1779449187.446905 xterm-256color 209: setrgbb: [missing]
1779449187.446907 xterm-256color 210: setrgbf: [missing]
1779449187.446908 xterm-256color 211: Setulc: [missing]
1779449187.446910 xterm-256color 212: Setulc1: [missing]
1779449187.446912 xterm-256color 213: sgr0: (string) \\033(B\\033[m
1779449187.446913 xterm-256color 214: sitm: (string) \\033[3m
1779449187.446915 xterm-256color 215: smacs: (string) \\033(0
1779449187.446917 xterm-256color 216: smcup: (string) \\033[?1049h\\033[22;0;0t
1779449187.446919 xterm-256color 217: smkx: (string) \\033[?1h\\033=
1779449187.446921 xterm-256color 218: Smol: [missing]
1779449187.446922 xterm-256color 219: smso: (string) \\033[7m
1779449187.446924 xterm-256color 220: smul: (string) \\033[4m
1779449187.446926 xterm-256color 221: Smulx: [missing]
1779449187.446927 xterm-256color 222: smxx: (string) \\033[9m
1779449187.446929 xterm-256color 223: Sxl: [missing]
1779449187.446931 xterm-256color 224: Ss: (string) \\033[%p1%d q
1779449187.446932 xterm-256color 225: Swd: [missing]
1779449187.446941 xterm-256color 226: Sync: [missing]
1779449187.446943 xterm-256color 227: Tc: [missing]
1779449187.446945 xterm-256color 228: tsl: (string) \\033]0;
1779449187.446946 xterm-256color 229: U8: [missing]
1779449187.446948 xterm-256color 230: vpa: (string) \\033[%i%p1%dd
1779449187.446950 xterm-256color 231: XT: (flag) true
1779449187.446957 /dev/pts/0: \033[?1049h\033[22;0;0t
1779449187.446959 /dev/pts/0: \033[?1h\033=
1779449187.446960 /dev/pts/0: \033[H\033[2J
1779449187.446962 /dev/pts/0: using UTF-8 for ACS
1779449187.446964 /dev/pts/0: \033[?12l\033[?25h
1779449187.446965 /dev/pts/0: \033[?1000l\033[?1002l\033[?1003l
1779449187.446967 /dev/pts/0: \033[?1006l\033[?1005l
1779449187.446969 /dev/pts/0: \033[?2004h
1779449187.446970 /dev/pts/0: \033(B\033[m
1779449187.446972 /dev/pts/0: \033[?12l\033[?25h
1779449187.446974 /dev/pts/0: current mode ALL
1779449187.446975 /dev/pts/0: setting mode CURSOR
1779449187.446977 /dev/pts/0: \033[?1006l\033[?1000l\033[?1002l\033[?1003l
1779449187.447163 /dev/pts/0: \033[1;1H
1779449187.447170 /dev/pts/0: \033[1;55r
1779449187.447173 new key \033[1;2P: 0x40000010e195 (S-F1)
1779449187.447176 new key \033[1;3P: 0x810000010e195 (M-F1[I])
1779449187.447179 new key \033[1;4P: 0x850000010e195 (M-S-F1[I])
1779449187.447181 new key \033[1;5P: 0x20000010e195 (C-F1)
1779449187.447183 new key \033[1;6P: 0x60000010e195 (C-S-F1)
1779449187.447186 new key \033[1;7P: 0x830000010e195 (C-M-F1[I])
1779449187.447188 new key \033[1;8P: 0x870000010e195 (C-M-S-F1[I])
1779449187.447190 new key \033[1;9P: 0x810000010e195 (M-F1[I])
1779449187.447193 new key \033O1;2P: 0x40000010e195 (S-F1)
1779449187.447195 new key \033O1;3P: 0x810000010e195 (M-F1[I])
1779449187.447197 new key \033O1;4P: 0x850000010e195 (M-S-F1[I])
1779449187.447199 new key \033O1;5P: 0x20000010e195 (C-F1)
1779449187.447202 new key \033O1;6P: 0x60000010e195 (C-S-F1)
1779449187.447204 new key \033O1;7P: 0x830000010e195 (C-M-F1[I])
1779449187.447206 new key \033O1;8P: 0x870000010e195 (C-M-S-F1[I])
1779449187.447208 new key \033O1;9P: 0x810000010e195 (M-F1[I])
1779449187.447211 new key \033O2P: 0x40000010e195 (S-F1)
1779449187.447213 new key \033O3P: 0x810000010e195 (M-F1[I])
1779449187.447215 new key \033O4P: 0x850000010e195 (M-S-F1[I])
1779449187.447217 new key \033O5P: 0x20000010e195 (C-F1)
1779449187.447230 new key \033O6P: 0x60000010e195 (C-S-F1)
1779449187.447232 new key \033O7P: 0x830000010e195 (C-M-F1[I])
1779449187.447234 new key \033O8P: 0x870000010e195 (C-M-S-F1[I])
1779449187.447237 new key \033O9P: 0x810000010e195 (M-F1[I])
1779449187.447239 new key \033[1;2Q: 0x40000010e196 (S-F2)
1779449187.447241 new key \033[1;3Q: 0x810000010e196 (M-F2[I])
1779449187.447243 new key \033[1;4Q: 0x850000010e196 (M-S-F2[I])
1779449187.447246 new key \033[1;5Q: 0x20000010e196 (C-F2)
1779449187.447248 new key \033[1;6Q: 0x60000010e196 (C-S-F2)
1779449187.447250 new key \033[1;7Q: 0x830000010e196 (C-M-F2[I])
1779449187.447252 new key \033[1;8Q: 0x870000010e196 (C-M-S-F2[I])
1779449187.447254 new key \033[1;9Q: 0x810000010e196 (M-F2[I])
1779449187.447257 new key \033O1;2Q: 0x40000010e196 (S-F2)
1779449187.447259 new key \033O1;3Q: 0x810000010e196 (M-F2[I])
1779449187.447261 new key \033O1;4Q: 0x850000010e196 (M-S-F2[I])
1779449187.447263 new key \033O1;5Q: 0x20000010e196 (C-F2)
1779449187.447266 new key \033O1;6Q: 0x60000010e196 (C-S-F2)
1779449187.447268 new key \033O1;7Q: 0x830000010e196 (C-M-F2[I])
1779449187.447270 new key \033O1;8Q: 0x870000010e196 (C-M-S-F2[I])
1779449187.447272 new key \033O1;9Q: 0x810000010e196 (M-F2[I])
1779449187.447275 new key \033O2Q: 0x40000010e196 (S-F2)
1779449187.447277 new key \033O3Q: 0x810000010e196 (M-F2[I])
1779449187.447279 new key \033O4Q: 0x850000010e196 (M-S-F2[I])
1779449187.447281 new key \033O5Q: 0x20000010e196 (C-F2)
1779449187.447283 new key \033O6Q: 0x60000010e196 (C-S-F2)
1779449187.447285 new key \033O7Q: 0x830000010e196 (C-M-F2[I])
1779449187.447287 new key \033O8Q: 0x870000010e196 (C-M-S-F2[I])
1779449187.447290 new key \033O9Q: 0x810000010e196 (M-F2[I])
1779449187.447292 new key \033[1;2R: 0x40000010e197 (S-F3)
1779449187.447294 new key \033[1;3R: 0x810000010e197 (M-F3[I])
1779449187.447296 new key \033[1;4R: 0x850000010e197 (M-S-F3[I])
1779449187.447298 new key \033[1;5R: 0x20000010e197 (C-F3)
1779449187.447301 new key \033[1;6R: 0x60000010e197 (C-S-F3)
1779449187.447303 new key \033[1;7R: 0x830000010e197 (C-M-F3[I])
1779449187.447305 new key \033[1;8R: 0x870000010e197 (C-M-S-F3[I])
1779449187.447307 new key \033[1;9R: 0x810000010e197 (M-F3[I])
1779449187.447310 new key \033O1;2R: 0x40000010e197 (S-F3)
1779449187.447312 new key \033O1;3R: 0x810000010e197 (M-F3[I])
1779449187.447314 new key \033O1;4R: 0x850000010e197 (M-S-F3[I])
1779449187.447316 new key \033O1;5R: 0x20000010e197 (C-F3)
1779449187.447318 new key \033O1;6R: 0x60000010e197 (C-S-F3)
1779449187.447321 new key \033O1;7R: 0x830000010e197 (C-M-F3[I])
1779449187.447323 new key \033O1;8R: 0x870000010e197 (C-M-S-F3[I])
1779449187.447325 new key \033O1;9R: 0x810000010e197 (M-F3[I])
1779449187.447327 new key \033O2R: 0x40000010e197 (S-F3)
1779449187.447330 new key \033O3R: 0x810000010e197 (M-F3[I])
1779449187.447332 new key \033O4R: 0x850000010e197 (M-S-F3[I])
1779449187.447334 new key \033O5R: 0x20000010e197 (C-F3)
1779449187.447336 new key \033O6R: 0x60000010e197 (C-S-F3)
1779449187.447338 new key \033O7R: 0x830000010e197 (C-M-F3[I])
1779449187.447341 new key \033O8R: 0x870000010e197 (C-M-S-F3[I])
1779449187.447343 new key \033O9R: 0x810000010e197 (M-F3[I])
1779449187.447345 new key \033[1;2S: 0x40000010e198 (S-F4)
1779449187.447347 new key \033[1;3S: 0x810000010e198 (M-F4[I])
1779449187.447350 new key \033[1;4S: 0x850000010e198 (M-S-F4[I])
1779449187.447352 new key \033[1;5S: 0x20000010e198 (C-F4)
1779449187.447354 new key \033[1;6S: 0x60000010e198 (C-S-F4)
1779449187.447356 new key \033[1;7S: 0x830000010e198 (C-M-F4[I])
1779449187.447358 new key \033[1;8S: 0x870000010e198 (C-M-S-F4[I])
1779449187.447361 new key \033[1;9S: 0x810000010e198 (M-F4[I])
1779449187.447363 new key \033O1;2S: 0x40000010e198 (S-F4)
1779449187.447365 new key \033O1;3S: 0x810000010e198 (M-F4[I])
1779449187.447367 new key \033O1;4S: 0x850000010e198 (M-S-F4[I])
1779449187.447370 new key \033O1;5S: 0x20000010e198 (C-F4)
1779449187.447372 new key \033O1;6S: 0x60000010e198 (C-S-F4)
1779449187.447374 new key \033O1;7S: 0x830000010e198 (C-M-F4[I])
1779449187.447381 new key \033O1;8S: 0x870000010e198 (C-M-S-F4[I])
1779449187.447383 new key \033O1;9S: 0x810000010e198 (M-F4[I])
1779449187.447385 new key \033O2S: 0x40000010e198 (S-F4)
1779449187.447387 new key \033O3S: 0x810000010e198 (M-F4[I])
1779449187.447389 new key \033O4S: 0x850000010e198 (M-S-F4[I])
1779449187.447392 new key \033O5S: 0x20000010e198 (C-F4)
1779449187.447394 new key \033O6S: 0x60000010e198 (C-S-F4)
1779449187.447396 new key \033O7S: 0x830000010e198 (C-M-F4[I])
1779449187.447398 new key \033O8S: 0x870000010e198 (C-M-S-F4[I])
1779449187.447401 new key \033O9S: 0x810000010e198 (M-F4[I])
1779449187.447403 new key \033[15;2~: 0x40000010e199 (S-F5)
1779449187.447405 new key \033[15;3~: 0x810000010e199 (M-F5[I])
1779449187.447407 new key \033[15;4~: 0x850000010e199 (M-S-F5[I])
1779449187.447410 new key \033[15;5~: 0x20000010e199 (C-F5)
1779449187.447412 new key \033[15;6~: 0x60000010e199 (C-S-F5)
1779449187.447414 new key \033[15;7~: 0x830000010e199 (C-M-F5[I])
1779449187.447417 new key \033[15;8~: 0x870000010e199 (C-M-S-F5[I])
1779449187.447419 new key \033[15;9~: 0x810000010e199 (M-F5[I])
1779449187.447421 new key \033[17;2~: 0x40000010e19a (S-F6)
1779449187.447423 new key \033[17;3~: 0x810000010e19a (M-F6[I])
1779449187.447426 new key \033[17;4~: 0x850000010e19a (M-S-F6[I])
1779449187.447428 new key \033[17;5~: 0x20000010e19a (C-F6)
1779449187.447430 new key \033[17;6~: 0x60000010e19a (C-S-F6)
1779449187.447432 new key \033[17;7~: 0x830000010e19a (C-M-F6[I])
1779449187.447435 new key \033[17;8~: 0x870000010e19a (C-M-S-F6[I])
1779449187.447437 new key \033[17;9~: 0x810000010e19a (M-F6[I])
1779449187.447439 new key \033[18;2~: 0x40000010e19b (S-F7)
1779449187.447441 new key \033[18;3~: 0x810000010e19b (M-F7[I])
1779449187.447443 new key \033[18;4~: 0x850000010e19b (M-S-F7[I])
1779449187.447446 new key \033[18;5~: 0x20000010e19b (C-F7)
1779449187.447448 new key \033[18;6~: 0x60000010e19b (C-S-F7)
1779449187.447450 new key \033[18;7~: 0x830000010e19b (C-M-F7[I])
1779449187.447452 new key \033[18;8~: 0x870000010e19b (C-M-S-F7[I])
1779449187.447455 new key \033[18;9~: 0x810000010e19b (M-F7[I])
1779449187.447457 new key \033[19;2~: 0x40000010e19c (S-F8)
1779449187.447459 new key \033[19;3~: 0x810000010e19c (M-F8[I])
1779449187.447461 new key \033[19;4~: 0x850000010e19c (M-S-F8[I])
1779449187.447463 new key \033[19;5~: 0x20000010e19c (C-F8)
1779449187.447466 new key \033[19;6~: 0x60000010e19c (C-S-F8)
1779449187.447468 new key \033[19;7~: 0x830000010e19c (C-M-F8[I])
1779449187.447470 new key \033[19;8~: 0x870000010e19c (C-M-S-F8[I])
1779449187.447473 new key \033[19;9~: 0x810000010e19c (M-F8[I])
1779449187.447475 new key \033[20;2~: 0x40000010e19d (S-F9)
1779449187.447477 new key \033[20;3~: 0x810000010e19d (M-F9[I])
1779449187.447479 new key \033[20;4~: 0x850000010e19d (M-S-F9[I])
1779449187.447482 new key \033[20;5~: 0x20000010e19d (C-F9)
1779449187.447484 new key \033[20;6~: 0x60000010e19d (C-S-F9)
1779449187.447486 new key \033[20;7~: 0x830000010e19d (C-M-F9[I])
1779449187.447488 new key \033[20;8~: 0x870000010e19d (C-M-S-F9[I])
1779449187.447490 new key \033[20;9~: 0x810000010e19d (M-F9[I])
1779449187.447493 new key \033[21;2~: 0x40000010e19e (S-F10)
1779449187.447495 new key \033[21;3~: 0x810000010e19e (M-F10[I])
1779449187.447497 new key \033[21;4~: 0x850000010e19e (M-S-F10[I])
1779449187.447499 new key \033[21;5~: 0x20000010e19e (C-F10)
1779449187.447501 new key \033[21;6~: 0x60000010e19e (C-S-F10)
1779449187.447504 new key \033[21;7~: 0x830000010e19e (C-M-F10[I])
1779449187.447506 new key \033[21;8~: 0x870000010e19e (C-M-S-F10[I])
1779449187.447508 new key \033[21;9~: 0x810000010e19e (M-F10[I])
1779449187.447510 new key \033[23;2~: 0x40000010e19f (S-F11)
1779449187.447513 new key \033[23;3~: 0x810000010e19f (M-F11[I])
1779449187.447515 new key \033[23;4~: 0x850000010e19f (M-S-F11[I])
1779449187.447517 new key \033[23;5~: 0x20000010e19f (C-F11)
1779449187.447520 new key \033[23;6~: 0x60000010e19f (C-S-F11)
1779449187.447522 new key \033[23;7~: 0x830000010e19f (C-M-F11[I])
1779449187.447524 new key \033[23;8~: 0x870000010e19f (C-M-S-F11[I])
1779449187.447531 new key \033[23;9~: 0x810000010e19f (M-F11[I])
1779449187.447533 new key \033[24;2~: 0x40000010e1a0 (S-F12)
1779449187.447535 new key \033[24;3~: 0x810000010e1a0 (M-F12[I])
1779449187.447538 new key \033[24;4~: 0x850000010e1a0 (M-S-F12[I])
1779449187.447540 new key \033[24;5~: 0x20000010e1a0 (C-F12)
1779449187.447542 new key \033[24;6~: 0x60000010e1a0 (C-S-F12)
1779449187.447544 new key \033[24;7~: 0x830000010e1a0 (C-M-F12[I])
1779449187.447547 new key \033[24;8~: 0x870000010e1a0 (C-M-S-F12[I])
1779449187.447549 new key \033[24;9~: 0x810000010e1a0 (M-F12[I])
1779449187.447551 new key \033[1;2A: 0x40000010e1a8 (S-Up)
1779449187.447553 new key \033[1;3A: 0x810000010e1a8 (M-Up[I])
1779449187.447556 new key \033[1;4A: 0x850000010e1a8 (M-S-Up[I])
1779449187.447558 new key \033[1;5A: 0x20000010e1a8 (C-Up)
1779449187.447560 new key \033[1;6A: 0x60000010e1a8 (C-S-Up)
1779449187.447563 new key \033[1;7A: 0x830000010e1a8 (C-M-Up[I])
1779449187.447565 new key \033[1;8A: 0x870000010e1a8 (C-M-S-Up[I])
1779449187.447567 new key \033[1;9A: 0x810000010e1a8 (M-Up[I])
1779449187.447569 new key \033[1;2B: 0x40000010e1a9 (S-Down)
1779449187.447571 new key \033[1;3B: 0x810000010e1a9 (M-Down[I])
1779449187.447574 new key \033[1;4B: 0x850000010e1a9 (M-S-Down[I])
1779449187.447576 new key \033[1;5B: 0x20000010e1a9 (C-Down)
1779449187.447578 new key \033[1;6B: 0x60000010e1a9 (C-S-Down)
1779449187.447580 new key \033[1;7B: 0x830000010e1a9 (C-M-Down[I])
1779449187.447583 new key \033[1;8B: 0x870000010e1a9 (C-M-S-Down[I])
1779449187.447585 new key \033[1;9B: 0x810000010e1a9 (M-Down[I])
1779449187.447587 new key \033[1;2C: 0x40000010e1ab (S-Right)
1779449187.447590 new key \033[1;3C: 0x810000010e1ab (M-Right[I])
1779449187.447592 new key \033[1;4C: 0x850000010e1ab (M-S-Right[I])
1779449187.447594 new key \033[1;5C: 0x20000010e1ab (C-Right)
1779449187.447596 new key \033[1;6C: 0x60000010e1ab (C-S-Right)
1779449187.447599 new key \033[1;7C: 0x830000010e1ab (C-M-Right[I])
1779449187.447601 new key \033[1;8C: 0x870000010e1ab (C-M-S-Right[I])
1779449187.447603 new key \033[1;9C: 0x810000010e1ab (M-Right[I])
1779449187.447605 new key \033[1;2D: 0x40000010e1aa (S-Left)
1779449187.447608 new key \033[1;3D: 0x810000010e1aa (M-Left[I])
